NRIC,researcher_name,sector,income,degree
T3778490K,Amy Alexander,Agricultural,3423,Masters
T0890110N,Nicole Gaskins,Aerospace,3300,PhD
G4307952D,Jennie Asmus,Aerospace,7318,Non-degree
G2463718C,Dalia Metcalf,Agricultural,6003,PhD
S0330971R,Karen Altic,Healthcare,5957,Non-degree
S5212583Q,Wayne Aguillon,Agricultural,3851,Bachelors
G8667758Q,Amy Schrag,Agricultural,6345,Bachelors
F2307589I,Daniel Mcginnis,Engineering,6178,Non-degree
G7471273U,Virginia Palmer,Aerospace,3217,Non-degree
T2221031M,Cindy Duncan,Agricultural,6022,Post-grad
F9066799S,Mary Johnson,Aerospace,5201,Bachelors
S3752680D,Dustin Johnson,Engineering,10182,Bachelors
F9993773R,Jane Gladney,Aerospace,3629,Non-degree
G7623614R,Rebecca King,Aerospace,5436,Non-degree
F0293376S,William Hawkes,Aerospace,4976,Post-grad
F7342144S,Esther Freeman,Engineering,5247,Bachelors
G6535237T,Christopher Rodkey,Aerospace,3628,PhD
G8570811N,Robert Papen,Healthcare,7566,Masters
F9583634L,Michael Gallardo,Engineering,5381,Masters
S6438573O,Sonia Fox,Engineering,10523,Post-grad
G8315439V,Deangelo Randolph,Aerospace,6849,Bachelors
S5643938O,Ed Leblanc,Engineering,8129,Masters
S5890841D,Judy Jeffries,Engineering,4552,Post-grad
G9114450H,William Jones,Healthcare,6494,Masters
F7410113M,Christopher Steadman,Engineering,5064,Bachelors
T2966657D,John Lorenz,Engineering,10776,Non-degree
G2790427I,Crystal Homa,Engineering,5053,Post-grad
F1095475A,Jarrod Barksdale,Agricultural,8672,Non-degree
G2440642R,Dolores Richardson,Healthcare,3976,Masters
F7590710A,Michele Guidry,Healthcare,6227,Post-grad
F1124670E,Allen Fowler,Engineering,4669,Bachelors
S4742139K,Betty Utley,Engineering,5585,Masters
S1331978R,Brian Oneal,Aerospace,3247,Non-degree
G3482629D,Brent Bowser,Aerospace,5339,Non-degree
G9348999E,Mary Grays,Aerospace,3185,Non-degree
T3342000D,Anthony Duberry,Engineering,3876,Post-grad
S7361560L,Adriana Duval,Aerospace,9400,Bachelors
F0779007G,Susan Guererro,Aerospace,4576,Masters
S2900813D,Stephen Hutchinson,Engineering,13249,PhD
G5887806M,Carolyn Jones,Aerospace,11290,Post-grad
S8732798Z,William Scott,Engineering,5193,Non-degree
S5700870Y,Timothy Hines,Healthcare,7677,Non-degree
T4538977T,Pablo Clopper,Aerospace,6060,Non-degree
T5027378P,Jose Pearce,Agricultural,4414,Post-grad
S8091113F,Jay Comstock,Engineering,8996,Non-degree
F8586012W,Elizabeth Morse,Aerospace,4332,Masters
S3143485C,John Dusenbery,Agricultural,3752,Non-degree
F4494658B,Sheri Sanchez,Engineering,4049,Bachelors
F5329741C,Gerald Hammond,Agricultural,3768,PhD
S0452908N,Jose Poole,Aerospace,6684,PhD
T8723436W,Lillian Elliott,Engineering,5917,PhD
T9305783R,Charles Avery,Aerospace,3929,PhD
F3162682C,Cassie Walker,Agricultural,5379,PhD
F3146227Y,Susan Poirier,Agricultural,6005,Non-degree
T8427567C,Alice Carter,Engineering,3323,Masters
S0453568K,Robert Bond,Healthcare,3222,Bachelors
G6987082V,Georgia Brodie,Engineering,5650,Masters
F8777826A,Benny Mullen,Engineering,5396,Masters
T3507789I,Norman Parr,Engineering,6785,Bachelors
G8261559N,Margaret Mcvay,Engineering,4897,Non-degree
G0319373G,Kimberly Smith,Aerospace,5275,Non-degree
T6543200Q,Kellie Martinez,Engineering,3818,Post-grad
S4980592W,Melissa Mcdougal,Agricultural,4717,Non-degree
F9376802Q,Gene Chapman,Healthcare,7057,Non-degree
F5364489Q,Andrea Aguirre,Healthcare,11324,Post-grad
G9216427M,Charles Sollie,Engineering,6325,Post-grad
G3032112K,Maria Mahan,Agricultural,7819,PhD
G1348562J,Ashlee Allen,Engineering,4582,PhD
F5596311V,Maria Shaffer,Healthcare,3919,Masters
G9232865F,Brenda Ward,Engineering,7472,Masters
F0097800V,Samantha Lail,Healthcare,14318,Masters
G9750473Z,Barbara Allen,Engineering,6167,Non-degree
T1778663S,Amy Recio,Engineering,11235,PhD
T1968516A,Heather Shipman,Healthcare,11556,Masters
S4174057S,Dale Tugwell,Agricultural,3720,Masters
G8610323Z,Porsha Bennett,Aerospace,3251,PhD
G1974052E,Jonathan Montoya,Aerospace,3624,Non-degree
S2878379J,Lisa Wright,Healthcare,3916,Masters
F8943741H,Wendy Penny,Engineering,5337,Post-grad
T0298331R,Daniel Ashlock,Healthcare,10128,Masters
F5257279H,Jackie Garcia,Agricultural,5012,Non-degree
T1111479M,Darrin Wilson,Engineering,9624,Bachelors
G7631909S,Rosemarie Bourque,Aerospace,3325,Non-degree
F1824845O,Earl Lentz,Engineering,6816,Masters
S2426907H,Dennis Baker,Agricultural,3253,Non-degree
S4720993W,Elinor Kuntz,Engineering,6198,Bachelors
F4122181C,Ines Gardiner,Healthcare,6542,Non-degree
F4498347O,Kathryn Messina,Agricultural,4655,Bachelors
T9606275F,Jose Nunez,Engineering,4449,PhD
T1244382O,Paul Martinez,Aerospace,4795,PhD
S9811790B,Frieda Richardson,Aerospace,5317,PhD
F1955350X,Kevin Fosberg,Engineering,7926,PhD
S4702024D,Polly Tapley,Agricultural,6339,Masters
S0506511K,Michelina Salviejo,Aerospace,3474,Masters
T1345354I,Allen Lanzo,Aerospace,5693,Masters
F3975409S,Cheryl Norton,Agricultural,3426,Non-degree
S4639282I,Nichole Stang,Agricultural,4996,Masters
S6003766A,Evelyn Reid,Agricultural,4582,Bachelors
S1408848L,Cody Frazier,Engineering,6665,Masters
S4139930M,Nick Rieben,Agricultural,3563,Non-degree
S8503505Q,Maida Oquendo,Agricultural,3399,Masters
S2318301O,Donald Hawkins,Agricultural,4097,PhD
S0124577E,George Klepchick,Aerospace,5509,PhD
T7519127U,Fern Walker,Aerospace,6115,Post-grad
F1395437T,Michael Lee,Healthcare,6515,PhD
T7249623G,Joseph Rawlins,Healthcare,6004,PhD
F9368412L,Martha Godsey,Aerospace,8654,PhD
F2326865M,Terry Carpenter,Engineering,8881,Bachelors
T2380719Q,Janice Powell,Aerospace,4667,PhD
T5116306G,Brian Langenfeld,Agricultural,6115,PhD
T2722903K,Michael Worsham,Agricultural,3245,Masters
S1952883M,Joshua Johnson,Healthcare,4599,Masters
S5972652A,Alicia Floyd,Aerospace,3013,Masters
S6987363Z,Ana Bush,Engineering,5828,Bachelors
S9464522T,Cedric Edgecomb,Healthcare,7072,PhD
G9740551G,Gary Harris,Agricultural,9782,Post-grad
S2042595C,Howard Ecklund,Agricultural,3809,Masters
G0350502F,Brittany Coffey,Engineering,4166,Bachelors
F5757329T,Agnes Thompson,Healthcare,3051,Non-degree
S7542588W,Rene Mintz,Healthcare,6086,Masters
F3690627J,Floyd Skidmore,Engineering,3769,PhD
S0758760W,John Cable,Engineering,7307,PhD
G3194591J,William Hornak,Agricultural,8266,Non-degree
S8457127J,Sharon Fabian,Aerospace,9410,Post-grad
T2253946H,Cheryl Sherman,Agricultural,10280,Masters
G4918394F,Mollie Darrigo,Agricultural,6861,Post-grad
T0194784K,Margaret Decker,Engineering,11257,Bachelors
F7948916K,Scott Hunking,Agricultural,5558,Masters
F3773340N,Charles Begay,Engineering,3755,Post-grad
S4270335L,Alan Neal,Agricultural,6576,Bachelors
G5883407Q,Barbara Scholz,Engineering,5293,PhD
F2736417T,Mary Dodson,Agricultural,3850,Bachelors
G1890612H,Myrtle Olson,Aerospace,7211,Non-degree
T4851602H,Joseph Vanicek,Aerospace,3026,PhD
T7745007P,Mark Cordial,Aerospace,10408,Post-grad
G7962513L,Jose Wilkerson,Healthcare,4486,Bachelors
F1663678X,Steve Lewter,Healthcare,3014,Bachelors
G8133172B,Douglas Eaton,Agricultural,8158,Masters
S0750854O,John Joseph,Healthcare,5863,Bachelors
F7619198N,Christopher Mitchell,Agricultural,6439,Post-grad
F6391874G,Jane Dougherty,Engineering,6582,Non-degree
G2231107O,Brandi Crosier,Engineering,3464,Masters
G9120098B,Stacey Ospina,Aerospace,8787,Non-degree
F7107960D,Linda Alton,Engineering,6594,PhD
S2226765A,Clint Zepeda,Agricultural,3321,Post-grad
S9305832M,Tammy Whipple,Aerospace,5933,PhD
F7666116L,Robert Morguson,Aerospace,5470,Post-grad
S8810163O,Jeffrey Linzan,Healthcare,8012,Non-degree
G9526465T,Janet Knaff,Aerospace,4951,PhD
T7874047K,Claudia Meja,Aerospace,3099,Masters
S6162942M,Gwendolyn Hemming,Aerospace,3075,PhD
F5417571G,Geraldine Courtemanche,Aerospace,8204,Post-grad
S3999079D,Arthur Thompson,Engineering,9545,PhD
G2998691P,Christian Vargas,Healthcare,6177,Masters
T4966027X,Charles Ortiz,Agricultural,3788,PhD
G7659628I,Joel Boots,Healthcare,5227,PhD
G7173703K,Sandra Hanna,Engineering,6477,Masters
F7309503O,Robin Rehrig,Agricultural,4095,Bachelors
S5829042O,Ken Ranson,Agricultural,3496,Non-degree
G0519830M,John Powers,Healthcare,6550,Bachelors
G9228814S,Henry Ryerson,Engineering,5169,Bachelors
G8808276U,Martha Camacho,Engineering,11017,Post-grad
T4606626V,James Salmons,Healthcare,3970,Bachelors
T5287433Y,Robert Smith,Agricultural,3664,Post-grad
F7554950Z,Eddie Davis,Healthcare,4580,Post-grad
T7334366G,Timothy Isch,Engineering,6317,Bachelors
T0102809W,Jackie Aube,Engineering,8063,Masters
G6987945P,Edith Bushman,Engineering,6674,Post-grad
T0882440L,Valerie Myers,Agricultural,11103,Bachelors
G0899483B,Earlene Stanley,Engineering,8104,PhD
G1868268N,Margaret Romito,Engineering,3569,PhD
G3729294M,Lauren Grindle,Engineering,3057,Bachelors
S0548163P,Paula Wang,Aerospace,7638,Masters
F4704408D,Leroy Panora,Healthcare,4195,Bachelors
T1001083D,James Lorenz,Agricultural,5829,PhD
F3881988V,Javier Cisneros,Healthcare,6855,Post-grad
T5900382D,Mary Hinkle,Engineering,7578,PhD
G4400559I,Brian Williams,Aerospace,3615,Masters
S1864896M,Kyle Ramsay,Agricultural,4171,Masters
G5260364Q,April Wisniewski,Aerospace,6842,Masters
G4479675Y,Ingrid Loyd,Agricultural,6722,Non-degree
G7268931W,Donna Trela,Healthcare,3347,Masters
S8563213U,Roxie Harris,Agricultural,4285,Bachelors
T0485873T,Richard Dixon,Healthcare,3688,PhD
T0465791V,Gladys Ehrhardt,Engineering,4507,Bachelors
F4327794F,Lynn Trier,Engineering,3376,Post-grad
G3244784A,Lavern Morgan,Agricultural,3550,Post-grad
F6821094S,Edna Lindsay,Agricultural,3742,Non-degree
G7110468W,Barbara Harris,Healthcare,3485,PhD
T1101882I,Gerald Bufkin,Engineering,13233,Non-degree
S6745696Q,Brandi Lee,Engineering,3887,Bachelors
T6432171U,Rodolfo Magness,Engineering,8621,Bachelors
F1095775H,Marcia Hoggard,Aerospace,5866,Bachelors
S6171336H,James Adon,Aerospace,5126,Non-degree
S2258183P,Tammie Hammett,Engineering,7493,Post-grad
G2576257M,Elizabeth Ruel,Healthcare,9030,Non-degree
F8229070L,Anne Quigley,Engineering,3096,Non-degree
T6117550U,Peggy Zapien,Agricultural,6884,Post-grad
F7139886F,Jeffrey Matthews,Agricultural,7286,PhD
F9758707M,Jennifer Hernandez,Aerospace,11943,Post-grad
F7026534W,Ruth Hampton,Healthcare,3569,Non-degree
S7964763T,Juan Moroney,Engineering,6872,Post-grad
G7584742H,Rebecca Wallace,Engineering,3308,Masters
T2737281B,Matthew Jones,Aerospace,4366,Post-grad
G1493471I,Mariela Tomlin,Aerospace,8908,Non-degree
T3797625Z,Loralee Luechtefeld,Agricultural,9530,Masters
F4724091E,Carrie Foulger,Healthcare,4697,Bachelors
G7681796T,Karen Schneider,Aerospace,11929,Post-grad
T9037416M,Francis Brown,Engineering,3210,PhD
F2167158P,Tracie Johnson,Healthcare,5071,Bachelors
G2476255K,Carlos Garrett,Agricultural,5857,Bachelors
G2580777V,Mary Marcum,Healthcare,5173,Bachelors
G9227653R,Frank Houck,Healthcare,4813,Non-degree
T8472613M,Jacqueline Brooks,Engineering,3463,Post-grad
F0232114L,Ramona Beasley,Aerospace,3467,Masters
T3906344W,Mary White,Agricultural,3364,Non-degree
G3390561X,Denae Burgess,Agricultural,4344,Bachelors
G9369706Y,Freeman Debar,Healthcare,14821,Bachelors
F7812583Z,Matthew Zanella,Engineering,5660,Post-grad
F6412869X,Susan Mcconnel,Healthcare,7962,PhD
F3942096V,Gerald May,Healthcare,10219,Post-grad
F8058436X,John Arguello,Agricultural,3026,Non-degree
S0433787T,Becky Phillips,Engineering,8314,Masters
S0046854M,Shaun Green,Aerospace,11772,Bachelors
F9253922D,Riley Montano,Engineering,10210,Post-grad
T1491258J,Judy Lawrence,Engineering,7446,PhD
F3181918D,Joseph Picklesimer,Aerospace,9206,Non-degree
T8622481D,Fred Rollag,Engineering,10091,Post-grad
F2398359O,Glen Lackland,Aerospace,4495,Masters
G9080090V,Norma Campbell,Agricultural,6669,PhD
T6873849F,Vincent Johnson,Agricultural,5690,PhD
T0508867D,Evelyn Smith,Healthcare,5060,PhD
G5060343Y,Richard Owens,Engineering,3451,Bachelors
G8382997Y,Kathryn Atwater,Aerospace,3051,PhD
G7727908V,Manuel Page,Aerospace,9094,Non-degree
T4399952X,Ernestine Price,Agricultural,10583,Bachelors
G1822114T,Charles Moore,Engineering,3889,Post-grad
G5114512R,Lorraine Tucker,Engineering,5091,PhD
G3191206I,Jimmy Foster,Healthcare,5227,PhD
S2126737R,Dana Gardner,Healthcare,3439,Masters
T6368279E,James Fuentes,Aerospace,3971,Non-degree
S9666018M,William Reed,Engineering,8436,Bachelors
S1055429F,Tonya Douthitt,Aerospace,3511,Post-grad
G3895582U,Daniel Johnson,Agricultural,11788,Masters
F6401277X,Sharon Frank,Engineering,7211,Bachelors
F6729053B,Cassandra Greer,Agricultural,4490,Bachelors
G8168568R,Jason Decarr,Agricultural,3904,Non-degree
G4543291N,Rachel Vanderlip,Engineering,9251,Post-grad
F6790469U,Suzanne Chobot,Agricultural,6127,PhD
T9521642C,Debbi Dupree,Healthcare,6238,Masters
S4118910M,Dominic Britt,Engineering,4715,PhD
S8454449E,James Jarrard,Aerospace,12604,Post-grad
S2407714P,Jeffery Wright,Healthcare,6241,Post-grad
F9815165O,Vincent Herzig,Aerospace,6929,PhD
F4313687Y,Raymond Zuidema,Engineering,3595,Bachelors
S7675793Q,Barbara Nagle,Healthcare,5894,Post-grad
G1548678E,Mariah Martinez,Agricultural,3583,PhD
S1304339I,Martha Harrison,Aerospace,7063,Post-grad
S5796636C,Elaine Yadao,Agricultural,7153,Non-degree
T5948208S,Sophia Dorsey,Aerospace,9103,Post-grad
S3573437K,Craig Davis,Aerospace,3909,Bachelors
T3490374O,Geraldine Hellard,Agricultural,9344,Bachelors
T1506624I,Charles Carson,Engineering,9518,PhD
S5632519J,Daniel Coburn,Aerospace,4833,Post-grad
F3944685O,Andrew Wofford,Healthcare,5862,Masters
S5073103U,Michael Stoglin,Engineering,6000,Bachelors
F1875911U,Jennie Franklin,Healthcare,3211,Bachelors
G5611170G,Kelly Hood,Agricultural,4327,Masters
S6471434P,Dante Sisk,Healthcare,5786,Masters
G9731034Q,John Drain,Engineering,6881,Bachelors
G9677943P,Maria Cherry,Engineering,7757,Non-degree
F1380764N,Jeanne Bell,Agricultural,7159,Non-degree
F5484719I,Eladia Bryant,Engineering,7459,Bachelors
F7386782R,Gloria Martin,Aerospace,4024,Non-degree
S7890674I,Anne Figueroa,Aerospace,12221,Masters
S9876590Z,Mary Hector,Engineering,4829,Post-grad
G0730264L,Jacqueline Selkirk,Aerospace,4374,Masters
F0787853J,Leah Eikleberry,Engineering,8001,Masters
S3444051S,Caleb Bridge,Engineering,4224,Post-grad
G0425812W,Victoria Schuster,Agricultural,9296,Post-grad
S2765341H,Portia Castaneda,Agricultural,3678,Post-grad
G1655369Y,Jim Hersey,Healthcare,4912,Masters
G8939116T,June Parent,Engineering,8978,PhD
G1494744B,Joseph Friedman,Healthcare,3615,Bachelors
F8452804L,Eugene Kemper,Agricultural,6882,Bachelors
S6456372W,George Tyrone,Healthcare,7674,Post-grad
F2479628H,Sherly Pasco,Healthcare,3139,Non-degree
S7853553F,Bettye Middaugh,Healthcare,10474,Non-degree
F9623242Z,Debi Payne,Engineering,9935,Post-grad
S2832685P,Fred Alvarez,Aerospace,6310,PhD
S5408996F,Daniel Campos,Engineering,5988,PhD
G3947752F,Daniel Rafferty,Agricultural,4788,Masters
S8447421K,Glenn Nielsen,Engineering,4882,PhD
F3308575A,Clifton Haugh,Agricultural,4402,Masters
F4465219J,Martha Hernandez,Agricultural,5197,Bachelors
G2755233I,Bryce Bergan,Healthcare,4972,Non-degree
S4255812Z,Tina Healey,Engineering,3518,Masters
T3890816E,Stephen Gowen,Healthcare,3427,Masters
F3159527A,Anne Armstrong,Engineering,6430,Post-grad
T3526657G,Jennifer Robbins,Aerospace,3711,Post-grad
G9272211G,Frances Brady,Engineering,4293,Bachelors
T5758197X,Matthew Cox,Engineering,3906,Post-grad
S7863088P,Donald Hanson,Agricultural,3248,PhD
S6963742Z,Angela Williams,Agricultural,5540,PhD
F8696390N,Lloyd Mitchell,Healthcare,3746,Masters
S3563558U,Judson Cathey,Healthcare,6748,Non-degree
S8140424L,Darlene Warren,Aerospace,5555,Masters
T4960524F,Gregory Smith,Engineering,3780,Post-grad
S7264745O,Henry Livingston,Engineering,4086,Bachelors
G5437295Z,Roberto James,Aerospace,6203,Masters
T2691492U,Natalie Barley,Aerospace,6285,Post-grad
F9527067M,Peter Tran,Engineering,10519,PhD
F7182634V,Callie Perez,Agricultural,7374,Masters
S0719094B,Walter Devries,Engineering,3578,Bachelors
T9596174L,James Torres,Aerospace,9200,Masters
S4895715V,Joseph Scheff,Agricultural,4148,Masters
T7761476L,Frances Dortch,Aerospace,4190,Non-degree
F7226727J,Alicia Marter,Engineering,7416,Non-degree
F9015909A,Barry Sherlock,Aerospace,8506,PhD
F7649617H,Leslie Book,Healthcare,3838,Masters
S5965154C,Patricia Bankhead,Engineering,5529,PhD
G4315285Y,Jackie Correa,Healthcare,5353,Post-grad
F6109788D,Ramon Britton,Agricultural,3354,Non-degree
S5797724O,Kyong Smith,Aerospace,5142,Masters
S4638443M,Richard Hoium,Aerospace,3195,Post-grad
S0624099I,Paula Mulford,Healthcare,4954,Masters
F7498688I,Silas Mitchell,Engineering,5225,Post-grad
F2278403M,Thomas Cosby,Engineering,4563,Non-degree
F3142473T,Jim Holleman,Healthcare,8013,Non-degree
S2545061P,Roy Garcia,Aerospace,5346,Masters
F1595720F,Greg Williams,Healthcare,4537,Non-degree
F5183959G,Marion Brock,Agricultural,4476,PhD
F9981552J,John Forbes,Engineering,5431,Non-degree
T6708848H,Cindy Smith,Engineering,4277,Non-degree
S0733743W,Daisy Nordberg,Engineering,3036,PhD
F5945724G,Bertha Fagnani,Agricultural,3444,PhD
T1096488M,Jimmy Helm,Engineering,3716,PhD
S6147399P,Dennis Angel,Engineering,4539,Post-grad
T6655987O,Lawrence Flanagan,Healthcare,4126,Bachelors
T5538618D,Eric Pierce,Aerospace,10274,Non-degree
G7392039E,Jose Sands,Agricultural,3932,Masters
T4136270U,Vanessa Smith,Healthcare,3969,Post-grad
T9426071H,Patrica Turcotte,Agricultural,5764,Post-grad
T2747212T,Robert Warren,Agricultural,7379,PhD
T0924538Y,Dorothy Hutchinson,Agricultural,6294,Masters
G9662682H,Erick Parham,Agricultural,5689,Masters
S1420986D,David Clark,Engineering,4761,PhD
T9168860G,Ruby Mills,Healthcare,3039,Bachelors
S4408735N,Teresa Ryals,Aerospace,4036,Masters
S1641339M,Keith Richardson,Engineering,7031,Masters
G3577118W,Erna Flores,Engineering,3345,Bachelors
G9499803C,Samuel Coker,Healthcare,7324,Post-grad
T1847053N,Clarence Keith,Aerospace,3616,PhD
S1581782Q,Robert Boyd,Agricultural,6134,Post-grad
T8657758R,Patty Cox,Engineering,4163,PhD
F3938660L,Walter Smith,Engineering,3443,Bachelors
G6304395B,Joseph Prince,Healthcare,5176,Post-grad
S7827368O,Lorraine Noble,Agricultural,5907,Non-degree
S9034308P,Maria Evans,Agricultural,4602,Post-grad
F9564752B,Alan Intrieri,Engineering,3163,Bachelors
G4857772Y,Wanda Sohre,Engineering,3087,Bachelors
F1154623K,Joseph Lincourt,Aerospace,4141,Bachelors
S6611945D,Carolyn Smith,Agricultural,6758,Non-degree
S3404386P,Luther Craig,Aerospace,13666,Post-grad
G7113165Y,Homer Stevens,Healthcare,7480,Bachelors
S6754657U,Terry Moses,Aerospace,3008,Masters
F1366359Q,Daniel Duran,Agricultural,5860,Non-degree
G6281591P,Jacquelyn Aste,Agricultural,3542,Non-degree
S0074848F,Elizabeth Mata,Healthcare,4225,Masters
F0306440L,Erik Salazar,Engineering,3892,Non-degree
S4712690Z,Kenneth Manzione,Agricultural,4265,Non-degree
F7612336W,Bennett Murphy,Healthcare,4173,Non-degree
S5057521I,Kelly Jenkins,Engineering,6771,Bachelors
T2713239I,Janet Tower,Aerospace,9199,Masters
G8437316I,Carmelita Layman,Engineering,6474,Non-degree
T9327467E,Stephen Watson,Healthcare,10832,Post-grad
T2408266A,Del Ferro,Aerospace,6588,Masters
S2042646P,Marco Randell,Agricultural,5498,Masters
S3421372U,Stanley Mcthay,Aerospace,8561,Non-degree
S2165126Z,Ruth Andrews,Engineering,3320,PhD
T0575796P,Neil Ligget,Engineering,4919,Bachelors
S5816481F,Brian Graham,Healthcare,5428,Post-grad
F0863423H,Catherine Smith,Agricultural,3061,Post-grad
G9078261P,Brenda Hubbard,Engineering,7248,Post-grad
G4409386R,Edna Close,Healthcare,7384,Post-grad
F9726941Q,Elliott Amick,Healthcare,4270,Non-degree
G4814426D,Emilio Sessions,Agricultural,4566,Post-grad
S7371633R,Lara Hartsfield,Engineering,3222,Non-degree
T1304551T,Sandra Howell,Healthcare,3778,Post-grad
T0437792L,Donna Rall,Agricultural,7362,Bachelors
G4182197D,Billie Lewis,Aerospace,10660,PhD
S7844763X,Josue Murphy,Agricultural,7924,Bachelors
F8874970U,Amy Lewis,Healthcare,3597,Non-degree
G7032873J,Russell Collier,Engineering,4736,Post-grad
F4608307M,Edna Blew,Aerospace,8332,Non-degree
F6383336K,Judith Shirley,Healthcare,8523,Post-grad
T6819438X,Fred Arender,Healthcare,6401,Post-grad
G3481787J,Sarah Knight,Aerospace,6804,Non-degree
T5158663O,John Gilley,Healthcare,5233,Post-grad
T8980384S,Clara Bradford,Agricultural,3609,Masters
S4570901A,Janet Hill,Healthcare,3030,Post-grad
T1425652M,Marilyn Kelly,Agricultural,4193,Bachelors
F9413523K,Lillie Selby,Healthcare,7943,Post-grad
G0854309M,Irma Egersdorf,Engineering,7246,Non-degree
F2372080Y,Judith Cole,Engineering,10110,Masters
T6530428D,Cristal Taylor,Agricultural,6051,Bachelors
T7767842E,Kathleen Clark,Healthcare,8108,PhD
F7865691Q,Michael Dryden,Engineering,5877,PhD
G2708121P,Dorothy Pennell,Healthcare,6602,PhD
F8787472N,George Flores,Agricultural,7748,Masters
T2293017C,Sherri Thompson,Engineering,4810,Masters
T0241145E,Rosalyn Pickett,Engineering,10402,Non-degree
S8402398S,Porter Wilson,Engineering,9700,Masters
T6469680T,Linda Charles,Engineering,5552,Non-degree
G3396706N,Emma Spruill,Agricultural,4023,PhD
S4718704R,Emma Urquhart,Aerospace,3376,PhD
S8891533U,Monica Cook,Healthcare,4755,PhD
S4865193R,Dale Nichols,Engineering,4220,Post-grad
G8657330P,Karl Hickman,Agricultural,6611,Masters
F6746639W,Alicia Cargill,Engineering,11069,Bachelors
G7518901Q,Billy Abel,Healthcare,6860,Non-degree
S2602123U,Gwendolyn Coffman,Healthcare,10395,Masters
S7656475R,Sue Lombard,Agricultural,4546,PhD
G9835169V,Amy Mccurdy,Agricultural,3062,Post-grad
T5874050F,Margaret Danos,Engineering,5132,Post-grad
F3383493K,Ida Sanders,Engineering,6590,Non-degree
T1598212G,Angela Williams,Aerospace,3950,Bachelors
S5651768P,Natalie Swager,Aerospace,3354,Masters
G5481827P,Ronald Green,Engineering,5279,PhD
T7839681S,Johnny Smith,Aerospace,9785,Masters
G7673763B,Charlie Mcclain,Agricultural,4386,Masters
F6194821U,Rose Portsche,Aerospace,3105,PhD
T3687754M,Adam Leroy,Aerospace,3774,Masters
S7979760M,Rachel Claypoole,Aerospace,6221,Post-grad
S9472436B,Michael Briones,Engineering,5436,Masters
G8501693B,Lindy Iversen,Agricultural,3118,Post-grad
G0876766R,Herbert Delarosa,Healthcare,7182,Bachelors
F3777792A,Bessie Gillock,Engineering,6362,Masters
T5660052K,Katherine Dixon,Agricultural,3542,Bachelors
G4092793L,Charles Lawrence,Engineering,3472,Bachelors
S6419816Y,Mary Ashburn,Engineering,5685,PhD
G4321922K,Frank Hayman,Aerospace,3409,Masters
S5732348U,Elizabeth Cowell,Agricultural,3930,Masters
G7415011Z,Wiley Sanchez,Healthcare,12349,Bachelors
S0676528R,Edgar Anderson,Aerospace,6995,Non-degree
G6798175X,Dorothy Smith,Engineering,4725,Post-grad
T8397830H,Sharon Polit,Engineering,4989,Non-degree
T0765819N,Victor Bumgarner,Agricultural,5555,Masters
T9866524V,Roger Darnell,Engineering,3967,Non-degree
F6655931Z,Brady Lemire,Agricultural,5829,Non-degree
T2106764B,Bonita Toure,Engineering,3911,Non-degree
T0471022T,Julia Mellon,Agricultural,3936,Bachelors
F6063890X,Edwin Oconnell,Healthcare,5222,Bachelors
F9570076F,Dorthea Fernandez,Aerospace,3822,Bachelors
T5076878J,Kelly Medina,Healthcare,4819,Bachelors
S9629078C,Christina Ferguson,Healthcare,9002,Bachelors
F5631342R,Phyllis Harris,Engineering,4315,Bachelors
F0817257N,Mary Foster,Healthcare,11912,Post-grad
S4367185P,Brian Mcdaniel,Agricultural,4817,Bachelors
S9779779H,Rickey Loftus,Agricultural,3911,Non-degree
G7062077G,Daniel Pratt,Healthcare,5800,Masters
F1808039W,Leann Iverson,Healthcare,3286,PhD
T8820695H,Chris Phillips,Engineering,11078,Masters
T3741600R,Dale Sainz,Aerospace,3445,Non-degree
T7370148E,Howard Trevino,Agricultural,5252,Masters
G8006229P,Andrew Morton,Healthcare,3813,Post-grad
G3069077C,Robert Curtin,Agricultural,12676,PhD
G9014057J,Sierra Nichols,Aerospace,10317,Masters
T9085561U,Kenneth Boucher,Healthcare,3228,Masters
G8545280I,Victor Delisa,Agricultural,5186,PhD
F7201321Z,Misty Simmons,Agricultural,4398,Non-degree
S6563043G,Ashley Morrison,Aerospace,4224,Non-degree
G8606595R,Margery Verstraete,Aerospace,4011,PhD
G2578644T,Bonnie Faz,Engineering,4682,Post-grad
G0229404V,Lynne Mcneal,Healthcare,4090,Non-degree
T9098872W,Candy Shook,Aerospace,3721,PhD
S5253742V,Roger Gamboa,Aerospace,5600,Bachelors
S8315745V,Doris Petko,Engineering,11044,Post-grad
F2151787X,Edward Johnson,Aerospace,4955,PhD
F4486838X,Douglas Graves,Agricultural,5904,Masters
F3665293X,Leslie Dudasik,Aerospace,8359,Non-degree
G1348878D,Thelma Dieteman,Engineering,9450,Masters
S3386426O,Lewis Esparza,Engineering,8663,Masters
F4808183Y,Lydia Yen,Agricultural,12663,Bachelors
G7746455X,Larry Cefalu,Healthcare,13217,PhD
F7071332E,Maurice Metzger,Engineering,6838,Masters
F2890339Y,Matthew Mcgilvray,Engineering,8904,Masters
G1760907Q,Benjamin Brashear,Agricultural,5205,Non-degree
T8533242P,Jean Savage,Aerospace,9961,Post-grad
F1611040I,Arnetta Mendez,Aerospace,6689,PhD
F3195459J,Stacey Wade,Engineering,7462,Non-degree
